EventPlayerID,Season,Ast,Block,Foul,Reb,Steal,Turnover,Made,Attempts,Possible
1624,2015,4,5,21,22,3,9,16,37,7
1633,2015,173,22,82,166,76,79,107,266,116
1640,2015,54,1,55,73,30,37,97,245,76
1641,2015,2,0,1,3,0,0,0,3,4
1645,2015,2,3,9,35,4,11,24,51,21
1652,2015,0,0,0,0,0,0,0,2,0
1655,2015,70,3,85,137,28,72,104,246,109
1656,2015,0,0,1,2,0,1,1,6,0
1657,2015,39,3,58,75,17,39,103,211,34
1659,2015,9,0,15,18,2,11,25,69,19
1660,2015,0,0,0,1,0,0,0,1,0
1662,2015,0,2,6,4,0,2,3,12,2
1673,2015,12,8,56,73,8,29,31,74,32
1674,2015,6,20,48,83,11,30,45,94,50
1679,2015,54,37,80,215,34,83,162,311,149
1686,2015,33,5,63,95,22,30,40,122,39
1690,2015,0,0,7,2,1,5,0,6,6
1691,2015,69,4,75,74,34,58,95,218,112
1692,2015,33,10,46,53,14,30,84,180,42
1695,2015,7,6,38,44,9,13,15,36,19
1697,2015,24,98,106,185,20,44,113,213,132
1700,2015,101,3,53,81,20,46,101,273,103
1702,2015,7,2,22,17,13,10,23,79,22
1703,2015,15,1,42,23,15,24,15,65,19
1708,2015,7,1,29,29,8,17,26,90,12
1710,2015,3,5,24,40,5,13,15,32,8
1712,2015,10,0,53,54,10,25,33,82,19
1717,2015,29,2,37,36,20,42,66,179,37
1719,2015,7,19,68,117,30,19,35,76,44
1722,2015,45,3,42,46,24,42,64,176,38
1725,2015,3,1,12,20,1,1,2,8,0
1730,2015,0,0,0,0,0,0,0,0,0
1731,2015,19,16,73,114,16,53,55,148,48
1732,2015,1,0,9,12,6,9,13,31,7
1736,2015,18,16,83,129,24,54,76,165,49
1739,2015,1,0,3,2,0,2,2,4,2
1740,2015,60,11,79,112,28,70,118,316,95
1747,2015,0,0,18,7,3,6,2,17,4
1749,2015,1,5,24,37,9,13,12,43,7
1753,2015,1,0,0,0,0,1,1,2,2
1756,2015,121,6,51,122,41,72,107,241,104
1757,2015,57,45,54,246,35,38,110,210,72
1758,2015,49,4,36,85,33,37,99,259,48
1760,2015,3,33,52,72,2,24,54,99,57
1762,2015,44,67,94,245,28,76,122,219,135
1765,2015,3,0,4,4,0,1,3,13,2
1767,2015,45,4,69,46,28,54,74,195,44
1771,2015,6,4,26,28,7,19,21,56,15
1775,2015,29,3,37,102,16,19,55,144,39
1777,2015,0,0,0,0,0,0,0,0,0
1778,2015,19,17,53,105,20,49,86,188,70
1779,2015,0,0,2,1,0,1,1,5,5
1784,2015,83,0,50,70,29,60,51,167,54
1785,2015,7,4,44,94,8,17,40,99,25
1786,2015,12,0,10,2,3,6,0,9,11
1794,2015,61,0,34,27,22,46,28,58,27
1797,2015,26,30,62,175,15,54,110,207,109
1801,2015,2,2,19,18,4,7,8,18,4
1802,2015,33,8,73,89,12,44,52,131,66
1803,2015,96,3,43,89,23,97,155,375,130
1812,2015,73,2,34,34,15,36,22,62,27
1814,2015,1,0,4,0,0,1,4,8,0
1817,2015,9,5,55,103,9,20,64,107,66
1819,2015,15,0,35,43,4,17,82,197,18
1820,2015,12,5,46,55,19,20,35,98,20
1821,2015,30,11,45,253,24,54,144,296,144
1823,2015,10,0,16,17,7,3,15,56,7
1824,2015,4,17,66,95,11,14,22,48,34
1828,2015,52,31,46,142,27,53,102,274,53
1829,2015,106,6,55,72,27,64,92,227,107
1830,2015,38,6,65,91,19,47,83,222,58
1835,2015,0,0,1,2,1,0,1,5,0
1838,2015,21,63,100,167,6,47,95,187,70
1842,2015,6,0,6,3,3,0,6,22,5
1843,2015,47,3,27,45,17,39,68,200,44
1846,2015,4,6,29,84,7,17,26,50,37
1855,2015,12,0,16,26,2,12,7,25,6
1860,2015,0,0,1,0,0,1,0,0,0
1861,2015,2,5,28,33,3,10,21,36,19
1862,2015,0,0,0,0,1,0,0,0,0
1863,2015,58,45,104,254,45,69,174,366,139
1865,2015,18,1,32,46,22,14,12,25,16
1867,2015,1,0,0,0,0,0,0,0,0
1872,2015,67,1,58,61,31,25,54,123,40
1874,2015,105,1,64,80,22,57,108,226,79
1876,2015,88,5,63,143,38,75,171,394,107
1877,2015,25,32,82,138,20,49,92,186,47
1883,2015,2,2,28,26,4,11,10,24,7
1884,2015,5,3,22,15,2,3,9,16,8
1888,2015,28,5,48,72,11,14,80,198,61
1890,2015,26,3,79,53,41,28,68,165,38
1891,2015,21,10,47,86,5,23,38,116,23
1896,2015,0,0,5,5,0,1,0,5,4
1898,2015,43,2,34,57,29,40,122,289,101
1900,2015,6,23,68,184,6,26,49,89,59
1902,2015,24,27,87,221,25,58,106,214,74
1905,2015,30,8,60,103,16,29,27,66,22
1906,2015,8,20,45,114,9,15,45,83,41
1907,2015,94,3,69,91,39,82,145,338,115
1914,2015,1,0,0,3,1,0,0,2,0
1917,2015,0,0,3,9,2,2,5,9,5
1921,2015,10,4,26,56,13,13,18,53,6
1925,2015,0,0,2,2,0,1,3,7,2
1927,2015,101,3,56,75,33,37,96,213,137
1929,2015,18,6,50,103,18,34,114,292,79
1930,2015,12,2,57,66,11,12,46,129,22
1931,2015,53,16,62,167,38,66,146,385,79
1932,2015,25,18,101,201,18,48,91,191,104
1935,2015,1,0,0,1,0,0,1,2,0
1936,2015,5,0,15,6,1,4,4,14,2
1937,2015,0,0,1,0,1,1,0,0,1
1939,2015,109,6,101,119,29,79,131,326,149
1942,2015,2,9,65,133,14,30,67,124,43
1948,2015,38,3,90,83,21,42,72,180,43
1954,2015,5,12,68,58,17,22,31,71,26
1955,2015,1,21,48,57,5,14,13,38,18
1961,2015,66,3,53,68,26,62,76,235,56
1962,2015,0,6,18,10,1,7,8,13,10
1964,2015,0,0,0,0,1,2,0,0,0
1968,2015,0,0,0,0,0,0,1,1,0
1971,2015,1,7,59,62,6,11,13,38,16
1973,2015,0,0,3,5,0,1,0,4,1
1974,2015,2,0,12,3,0,1,3,10,2
1976,2015,32,36,87,140,11,51,156,317,72
1978,2015,1,0,0,0,0,0,0,0,0
1982,2015,67,24,81,209,33,55,107,202,57
1983,2015,17,1,16,18,2,11,27,71,6
1984,2015,10,1,34,26,7,13,9,38,3
1985,2015,21,0,48,40,17,21,28,47,15
1990,2015,1,3,4,8,2,6,7,22,1
1991,2015,81,8,80,198,26,62,126,212,94
1992,2015,60,5,51,109,17,59,171,371,100
1994,2015,129,0,73,62,36,67,123,263,70
1998,2015,0,0,1,0,0,0,0,0,0
2001,2015,99,2,57,103,44,70,173,447,157
2002,2015,1,0,2,0,0,0,0,1,0
2004,2015,44,5,72,50,18,38,48,139,46
2006,2015,33,3,46,80,11,42,61,135,42
2009,2015,0,0,0,0,0,0,0,0,0
2010,2015,40,47,67,233,13,40,83,151,84
2012,2015,42,4,66,101,30,54,71,149,51
2014,2015,19,9,63,162,17,52,105,236,93
2020,2015,3,0,2,0,0,2,3,8,4
2021,2015,4,5,42,65,4,25,31,66,36
2023,2015,1,0,1,6,0,0,4,8,0
2026,2015,0,0,1,0,0,0,0,0,0
2028,2015,29,46,45,219,18,24,130,239,153
2030,2015,5,1,6,11,5,6,10,27,3
2032,2015,51,3,66,58,20,46,42,141,37
2033,2015,29,8,81,79,12,34,49,110,53
2034,2015,0,0,0,6,2,1,2,4,1
2038,2015,19,3,62,63,17,35,70,179,14
2039,2015,85,11,83,222,62,82,203,366,148
2041,2015,92,20,78,231,13,52,127,355,84
2042,2015,22,1,42,34,12,18,26,89,17
2044,2015,0,0,3,0,0,0,1,1,0
2048,2015,40,13,68,117,32,34,85,230,109
2049,2015,26,15,56,148,12,29,64,102,112
2050,2015,55,20,88,109,16,32,79,205,63
2052,2015,102,2,49,54,12,38,58,159,139
2053,2015,0,0,8,11,1,2,2,7,4
2054,2015,4,5,27,43,5,9,18,41,16
2058,2015,61,28,78,167,25,47,145,311,81
2067,2015,7,0,18,38,5,12,21,55,14
2071,2015,6,0,4,2,0,3,2,7,0
2080,2015,27,8,46,113,20,33,94,209,76
2081,2015,14,17,61,87,6,35,48,126,47
2082,2015,111,8,60,151,17,43,58,94,26
2086,2015,15,5,34,46,8,19,65,158,13
2088,2015,0,3,15,16,3,10,7,27,9
2090,2015,6,0,21,11,6,10,14,30,4
2092,2015,62,16,62,120,43,68,174,362,90
2093,2015,7,5,46,42,5,10,32,105,12
2097,2015,52,19,63,147,8,56,67,158,78
2099,2015,16,11,39,46,0,15,32,82,17
2100,2015,0,0,2,1,0,0,0,1,2
2104,2015,3,4,24,12,9,4,7,24,12
2107,2015,1,0,13,8,0,4,2,8,4
2109,2015,3,0,6,1,3,2,8,23,7
2111,2015,0,0,0,0,0,0,0,0,0
2113,2015,129,8,65,139,46,81,182,430,167
2114,2015,7,121,99,155,7,36,126,187,103
2116,2015,20,4,21,44,14,26,54,143,26
2118,2015,17,0,17,24,9,7,21,76,20
2121,2015,0,0,1,1,0,0,1,1,0
2124,2015,12,12,67,162,7,19,57,105,29
2126,2015,110,0,49,60,35,58,151,350,137
2128,2015,2,0,3,1,0,3,2,4,2
2129,2015,128,13,86,267,33,81,139,366,84
2132,2015,0,1,1,2,0,0,0,1,0
2134,2015,2,4,28,28,0,8,8,15,15
2135,2015,27,53,84,250,36,53,161,375,165
2136,2015,4,14,90,63,7,21,23,49,14
2138,2015,9,44,80,98,14,35,25,52,26
2140,2015,40,5,61,78,27,62,144,336,78
2141,2015,55,1,36,86,16,47,43,111,52
2151,2015,9,10,71,37,1,17,22,57,21
2153,2015,31,0,28,39,21,18,37,105,27
2156,2015,142,1,62,91,42,63,116,291,70
2163,2015,7,14,51,53,14,16,16,39,20
2165,2015,16,28,78,155,14,40,119,291,48
2166,2015,18,8,40,66,10,43,57,167,85
2172,2015,11,6,44,66,14,39,41,114,55
2173,2015,46,2,74,54,17,54,87,220,66
2178,2015,0,0,1,3,0,2,1,3,2
2180,2015,5,0,3,3,0,9,5,16,9
2183,2015,4,8,41,37,0,15,5,25,16
2185,2015,2,2,18,17,5,2,2,13,4
2191,2015,16,2,28,26,14,24,23,93,26
2193,2015,4,4,24,15,5,4,10,37,3
2194,2015,3,2,16,28,5,8,17,42,25
2197,2015,0,0,0,2,0,1,0,1,0
2198,2015,0,0,0,2,0,1,0,1,2
2200,2015,97,1,55,115,24,96,90,249,107
2204,2015,15,1,29,28,12,14,31,89,7
2205,2015,1,0,4,0,0,1,0,0,0
2207,2015,0,9,20,20,2,2,4,10,3
2209,2015,16,7,65,74,30,40,93,260,88
2213,2015,2,6,31,47,0,8,17,28,10
2218,2015,1,0,3,2,0,0,2,4,4
2223,2015,19,2,39,49,13,20,24,65,21
2224,2015,2,1,9,7,0,1,9,23,4
2225,2015,2,0,15,20,2,3,9,27,17
2232,2015,12,15,73,154,20,24,86,155,60
2235,2015,101,3,46,164,32,76,83,237,101
2237,2015,121,2,59,114,16,67,117,316,126
2238,2015,13,0,15,13,2,11,5,23,7
2239,2015,0,0,2,6,1,1,0,7,4
2240,2015,28,10,53,78,7,25,35,104,43
2242,2015,55,2,56,66,17,62,116,299,101
2244,2015,3,0,5,9,0,3,1,7,10
2245,2015,9,18,52,76,5,28,72,111,36
2246,2015,4,10,51,72,10,33,47,86,30
2248,2015,25,12,73,111,5,26,72,172,40
2253,2015,48,6,77,100,24,44,76,177,63
2254,2015,56,0,51,82,13,30,95,234,79
2256,2015,0,0,7,8,0,3,2,8,5
2265,2015,29,1,25,45,12,13,55,139,40
2266,2015,20,5,54,57,3,19,27,85,10
2267,2015,46,23,79,199,8,65,145,298,133
2268,2015,56,7,93,104,21,38,70,186,88
2273,2015,21,1,43,41,11,18,44,124,12
2274,2015,59,1,33,64,27,57,52,142,51
2282,2015,0,9,22,30,2,8,18,34,26
2284,2015,24,2,73,36,24,29,82,233,50
2285,2015,30,4,96,243,34,57,106,228,95
2293,2015,16,3,58,68,15,30,47,128,43
2297,2015,0,0,0,0,0,0,0,2,0
2299,2015,96,2,74,96,18,40,38,82,73
2301,2015,11,6,40,67,12,23,25,63,36
2305,2015,34,0,31,62,18,23,21,62,37
2306,2015,12,6,63,105,2,24,28,68,21
2312,2015,5,19,57,98,8,24,50,101,46
2314,2015,39,8,51,73,16,47,56,127,78
2315,2015,90,4,52,104,40,73,138,339,160
2318,2015,44,0,55,44,19,45,119,290,85
2324,2015,10,1,28,38,7,13,35,86,17
2325,2015,20,9,89,236,11,41,79,147,48
2327,2015,16,8,53,61,12,38,83,257,40
2335,2015,4,0,22,24,0,9,10,37,11
2339,2015,0,0,3,2,0,2,0,2,0
2341,2015,4,9,62,88,13,9,9,17,19
2346,2015,0,0,3,0,1,0,0,1,2
2350,2015,1,0,4,8,1,0,3,5,1
2351,2015,137,1,75,67,24,55,60,173,27
2352,2015,14,0,18,13,4,14,31,85,5
2353,2015,28,39,89,168,18,48,93,240,61
2357,2015,76,37,110,155,35,60,73,157,14
2360,2015,42,14,74,159,27,52,158,312,181
2366,2015,18,5,82,242,25,62,159,330,185
2371,2015,54,10,81,83,21,66,86,248,171
2382,2015,46,4,35,28,11,38,24,79,23
2384,2015,8,2,30,39,2,11,25,53,13
2387,2015,105,12,80,155,31,57,101,203,113
2391,2015,78,1,53,64,30,51,140,299,98
2392,2015,2,0,6,3,2,1,4,17,1
2394,2015,0,0,1,1,0,0,0,1,0
2396,2015,45,10,81,163,40,51,84,179,69
2397,2015,1,0,2,2,1,0,2,4,2
2402,2015,146,4,51,88,75,65,208,417,132
2403,2015,22,2,46,89,18,19,65,146,28
2407,2015,5,1,16,13,1,3,6,10,10
2408,2015,7,31,78,108,7,32,88,169,72
2409,2015,0,0,1,4,0,1,1,7,0
2410,2015,9,9,79,91,6,27,51,111,36
2412,2015,0,0,2,0,0,1,1,3,1
2416,2015,29,5,71,141,12,52,106,202,69
2418,2015,32,9,46,84,15,31,46,82,40
2421,2015,20,2,56,62,22,19,33,111,24
2422,2015,2,10,18,30,2,11,15,30,9
2426,2015,93,2,55,62,43,56,51,124,70
2427,2015,33,5,40,64,19,23,42,109,26
2428,2015,2,6,35,31,2,15,18,36,12
2429,2015,0,0,2,1,0,0,1,1,0
2431,2015,8,0,22,19,5,16,15,38,24
2434,2015,45,54,93,196,35,70,126,256,127
2435,2015,1,3,13,17,2,4,7,18,2
2437,2015,2,1,7,7,0,1,0,4,2
2444,2015,2,0,7,4,1,2,3,13,3
2450,2015,0,0,0,1,0,0,0,0,2
2451,2015,9,3,56,83,42,27,81,191,54
2452,2015,49,35,91,152,12,25,109,237,51
2453,2015,34,11,74,185,11,33,145,244,98
2454,2015,12,3,13,21,1,8,16,30,9
2461,2015,10,15,76,89,13,28,35,81,33
2462,2015,0,0,0,0,0,1,2,2,3
2465,2015,1,0,1,1,0,0,1,2,0
2466,2015,113,0,47,89,34,59,118,252,116
2470,2015,127,12,84,180,39,44,184,397,76
2472,2015,5,0,5,7,3,2,4,6,4
2474,2015,12,7,54,91,12,14,39,67,23
2475,2015,27,5,45,57,10,16,54,149,26
2477,2015,0,0,2,0,0,1,1,2,0
2479,2015,1,0,2,2,0,2,1,5,0
2480,2015,117,1,62,94,21,44,133,331,70
2481,2015,18,1,18,27,8,12,22,52,21
2482,2015,1,0,2,5,0,2,1,2,0
2485,2015,6,0,9,9,1,3,9,29,8
2491,2015,18,13,58,237,32,49,91,211,91
2492,2015,23,3,55,59,14,25,54,141,23
2494,2015,88,17,94,100,53,48,78,171,116
2495,2015,0,0,0,0,0,0,0,0,0
2497,2015,0,0,0,0,0,0,0,0,0
2498,2015,0,0,0,0,0,0,0,0,0
2507,2015,103,15,65,291,22,72,164,354,136
2509,2015,37,32,118,187,30,85,159,288,212
2510,2015,7,2,10,22,6,6,11,38,12
2512,2015,7,4,20,67,4,15,28,44,42
2513,2015,71,5,73,118,62,65,177,388,184
2514,2015,138,4,81,110,52,72,106,256,102
2518,2015,10,9,50,62,6,15,24,46,11
2523,2015,0,0,0,1,0,0,0,0,0
2525,2015,46,8,51,92,17,45,116,313,56
2527,2015,12,8,43,57,4,20,12,34,17
2528,2015,24,17,49,125,21,30,87,212,55
2532,2015,1,0,0,0,0,0,0,0,0
2533,2015,9,12,56,76,6,9,5,26,28
2535,2015,29,3,56,97,27,37,111,281,103
2536,2015,144,4,58,90,16,95,117,296,135
2538,2015,28,28,70,144,10,49,85,149,59
2540,2015,7,5,14,27,4,9,8,19,13
2541,2015,17,14,52,137,7,25,84,163,94
2543,2015,1,0,0,1,0,0,0,0,0
2545,2015,0,0,0,0,0,0,0,0,0
2546,2015,36,3,27,18,11,23,11,37,33
2547,2015,22,6,48,83,5,20,39,116,34
2553,2015,31,8,82,190,29,31,133,325,57
2555,2015,76,0,52,69,19,58,14,51,37
2561,2015,8,1,25,18,7,22,17,73,6
2566,2015,31,86,90,356,12,64,133,247,138
2567,2015,0,0,1,0,0,0,1,5,0
2568,2015,44,4,52,64,27,58,57,160,74
2570,2015,8,8,23,42,9,19,45,114,27
2577,2015,76,5,54,129,31,88,218,515,148
2580,2015,4,4,31,61,5,14,19,41,17
2583,2015,0,1,15,17,1,5,10,25,7
2586,2015,2,1,19,23,2,8,10,33,4
2588,2015,1,2,11,12,2,5,8,22,12
2590,2015,3,0,1,3,1,3,1,7,3
2592,2015,15,5,51,56,3,22,38,73,22
2594,2015,81,1,61,69,14,41,87,237,59
2596,2015,17,11,57,22,8,27,36,78,26
2598,2015,54,10,86,110,15,44,88,179,35
2600,2015,14,1,31,30,12,4,15,46,14
2601,2015,8,8,32,22,4,17,21,47,18
2602,2015,0,0,0,2,0,0,0,0,0
2603,2015,69,4,51,68,21,35,107,208,35
2606,2015,66,8,70,172,48,62,109,201,128
2614,2015,67,1,64,55,32,28,60,152,34
2616,2015,25,8,58,45,1,18,28,43,18
2621,2015,90,4,84,101,24,52,139,288,87
2622,2015,8,0,19,10,2,5,5,21,0
2625,2015,39,0,59,44,12,32,49,106,32
2634,2015,43,18,82,98,45,49,137,292,91
2635,2015,5,2,20,14,4,9,18,38,13
2637,2015,1,0,2,2,0,1,1,2,2
2641,2015,126,8,91,78,22,74,100,252,188
2644,2015,30,24,65,159,16,65,103,201,107
2645,2015,2,2,4,5,3,0,4,7,2
2647,2015,38,18,113,174,35,70,148,319,83
2653,2015,72,7,79,89,44,43,51,134,21
2654,2015,2,0,0,1,1,0,1,5,0
2659,2015,11,18,83,103,11,27,68,167,25
2662,2015,0,0,7,4,1,2,0,2,2
2664,2015,36,2,54,65,13,31,50,131,39
2665,2015,0,22,36,53,8,7,31,65,38
2669,2015,29,1,46,39,9,42,45,124,24
2671,2015,1,15,43,32,6,6,19,41,7
2674,2015,58,32,84,173,33,80,140,305,122
2678,2015,27,0,27,34,23,17,22,71,25
2688,2015,47,3,58,70,21,22,36,110,28
2690,2015,6,8,86,76,9,23,53,88,73
2692,2015,76,9,69,126,29,68,192,455,108
2695,2015,24,6,49,108,17,26,63,140,52
2699,2015,7,11,53,60,9,19,21,51,19
2700,2015,55,4,64,65,24,42,68,157,36
2712,2015,58,7,60,84,37,59,72,161,63
2713,2015,52,6,67,98,24,41,84,188,39
2715,2015,19,1,40,44,15,27,29,71,39
2716,2015,20,17,68,82,11,35,60,109,34
2717,2015,31,2,62,62,10,36,71,160,32
2718,2015,0,0,2,2,0,0,0,3,0
2719,2015,38,2,47,34,16,30,70,164,36
2722,2015,11,29,61,175,12,73,90,160,96
2726,2015,2,6,36,37,3,22,16,37,31
2728,2015,72,0,40,40,14,40,18,57,35
2736,2015,52,2,48,80,22,26,102,246,35
2737,2015,38,0,28,68,15,31,39,78,20
2744,2015,68,0,37,69,15,55,112,264,101
2751,2015,68,18,74,88,24,60,109,346,80
2753,2015,13,17,82,135,14,24,40,72,39
2758,2015,0,0,5,7,0,5,2,3,2
2765,2015,19,2,50,25,12,31,48,135,82
2766,2015,35,0,32,32,17,31,33,114,27
2771,2015,62,8,59,160,36,49,165,374,189
2773,2015,45,3,66,62,20,52,84,222,41
2774,2015,41,3,45,69,23,24,57,142,28
2776,2015,5,14,41,92,4,8,17,43,16
2783,2015,6,8,34,33,3,6,4,10,5
2784,2015,28,29,60,144,7,36,65,152,64
2785,2015,43,2,44,43,17,35,52,152,37
2787,2015,14,5,42,33,9,15,40,98,48
2795,2015,101,1,76,127,39,47,196,431,110
2803,2015,31,23,73,219,21,41,93,148,92
2805,2015,39,3,66,88,36,29,84,204,35
2807,2015,216,3,45,132,59,75,128,311,155
2808,2015,2,0,0,0,0,0,0,1,0
2812,2015,1,0,11,14,3,0,5,18,7
2813,2015,49,54,77,319,29,93,274,411,193
2814,2015,1,0,4,4,0,0,1,5,0
2815,2015,11,22,57,92,8,14,32,40,31
2818,2015,35,1,39,40,19,26,52,126,33
2826,2015,81,31,104,243,51,69,170,347,149
2833,2015,110,2,62,85,28,56,126,293,100
2836,2015,0,0,1,2,0,1,1,3,0
2837,2015,28,18,72,125,13,28,78,196,29
2838,2015,2,0,3,4,0,0,1,3,0
2842,2015,8,1,26,50,12,15,31,83,39
2843,2015,0,0,1,1,1,1,0,5,0
2844,2015,99,4,58,138,17,60,77,209,72
2848,2015,11,31,85,93,1,31,39,76,57
2851,2015,0,0,1,2,0,0,1,2,0
2852,2015,80,1,44,122,34,38,129,277,42
2853,2015,29,16,62,179,17,33,103,189,65
2856,2015,6,15,64,89,9,34,74,128,72
2857,2015,14,0,19,13,8,12,12,30,18
2858,2015,2,12,32,42,0,18,27,44,41
2864,2015,53,2,14,32,11,36,69,186,26
2870,2015,3,5,28,31,4,5,15,34,23
2871,2015,54,17,83,142,24,68,142,289,124
2876,2015,56,3,55,98,29,38,63,167,25
2885,2015,4,0,11,20,3,6,11,20,9
2890,2015,141,0,52,58,25,78,88,210,65
2894,2015,13,1,16,13,6,7,9,15,0
2896,2015,26,36,63,135,13,40,129,240,142
2897,2015,9,27,30,58,5,17,39,77,27
2898,2015,0,11,9,19,2,2,4,13,0
2899,2015,26,10,38,89,6,13,47,123,15
2904,2015,37,3,55,87,19,50,79,202,81
2908,2015,3,1,5,5,0,0,1,9,0
2909,2015,29,14,69,72,37,38,66,181,18
2915,2015,18,0,16,22,7,14,25,77,7
2931,2015,6,0,4,10,4,3,11,37,2
2933,2015,37,0,29,11,8,14,10,31,12
2937,2015,54,38,62,112,27,49,108,257,54
2938,2015,9,2,47,22,13,9,3,14,2
2940,2015,78,1,70,67,46,35,59,153,19
2941,2015,4,18,57,35,18,7,13,34,8
2942,2015,1,0,6,0,1,2,0,8,0
2945,2015,34,8,69,61,21,46,76,200,72
2948,2015,20,1,34,96,19,39,67,163,52
2950,2015,70,19,55,170,27,66,175,295,114
2951,2015,114,5,76,121,94,71,186,344,177
2955,2015,35,0,21,30,14,21,13,66,40
2957,2015,26,19,36,59,17,38,56,130,33
2964,2015,2,9,72,73,9,18,14,28,21
2969,2015,49,5,78,58,44,93,176,400,162
2972,2015,1,0,3,8,3,2,3,6,10
2975,2015,12,11,64,108,17,28,38,88,40
2977,2015,20,6,36,114,25,29,59,146,50
2979,2015,6,0,6,7,2,2,13,32,3
2981,2015,12,13,33,58,14,17,44,151,11
2983,2015,6,15,89,101,14,22,24,44,25
2988,2015,134,0,66,70,48,62,116,278,191
2992,2015,16,40,49,201,36,18,135,326,106
2997,2015,35,12,79,132,18,44,102,179,67
2998,2015,145,10,78,223,57,60,112,264,99
3002,2015,0,0,0,0,0,0,0,1,0
3008,2015,70,3,57,103,32,60,204,453,167
3010,2015,0,0,7,2,1,3,2,7,2
3013,2015,51,63,70,221,35,67,182,306,161
3014,2015,2,0,14,7,0,2,4,7,10
3015,2015,35,10,60,83,11,13,75,190,45
3019,2015,29,21,86,101,20,55,100,250,58
3020,2015,3,12,29,32,4,9,14,28,6
3025,2015,5,6,26,29,6,10,9,21,6
3028,2015,17,8,43,40,9,16,53,131,19
3030,2015,7,0,33,24,5,7,15,34,18
3033,2015,3,2,32,36,4,12,22,52,16
3035,2015,1,1,5,3,0,2,0,3,0
3038,2015,0,0,0,0,0,1,0,0,0
3041,2015,0,0,1,0,0,0,0,0,0
3046,2015,22,9,63,67,5,31,45,113,32
3051,2015,5,1,35,43,8,15,27,83,15
3053,2015,19,9,56,129,14,31,74,124,30
3058,2015,24,6,34,49,21,12,37,95,11
3059,2015,107,3,60,99,50,49,47,130,36
3064,2015,44,3,50,115,19,49,129,286,140
3068,2015,55,3,57,84,28,38,123,310,79
3069,2015,43,4,64,106,13,48,128,298,73
3073,2015,18,1,15,20,6,15,11,30,11
3075,2015,18,15,67,93,10,19,30,79,24
3080,2015,52,0,26,42,21,37,45,130,55
3081,2015,2,23,21,27,2,6,12,19,5
3082,2015,36,2,33,94,25,64,126,263,106
3086,2015,6,3,40,40,5,12,14,34,13
3088,2015,0,8,35,28,2,7,14,34,22
3091,2015,9,53,95,160,7,44,89,159,61
3097,2015,20,3,67,79,15,32,71,166,35
3098,2015,10,3,38,42,10,29,32,98,27
3099,2015,39,0,42,111,26,58,67,174,85
3102,2015,1,9,10,18,0,2,17,32,2
3112,2015,24,1,40,34,12,14,34,91,36
3113,2015,5,1,42,42,2,5,18,44,17
3114,2015,32,3,72,100,20,37,81,180,90
3115,2015,0,0,0,0,0,0,0,0,0
3116,2015,0,0,0,0,0,0,0,0,0
3120,2015,10,2,16,16,11,13,38,70,27
3123,2015,16,3,73,110,18,44,61,102,49
3124,2015,89,1,52,72,26,55,98,232,71
3126,2015,0,0,1,0,0,0,0,0,0
3128,2015,12,1,37,55,9,12,13,51,15
3133,2015,0,0,0,0,0,0,0,0,0
3134,2015,23,9,81,66,4,24,44,121,41
3135,2015,39,6,80,122,41,41,104,308,79
3140,2015,13,1,46,104,19,31,68,149,50
3141,2015,10,2,51,80,2,19,37,81,30
3144,2015,2,0,0,2,0,0,0,0,0
3146,2015,19,22,74,126,10,17,29,59,18
3147,2015,4,12,44,45,9,12,7,19,14
3148,2015,9,5,40,25,6,18,14,39,14
3151,2015,20,5,30,29,12,27,34,77,46
3157,2015,3,4,14,33,4,5,10,20,11
3161,2015,26,4,59,133,23,39,45,119,78
3169,2015,114,0,48,56,25,38,16,40,22
3171,2015,37,9,74,169,39,58,104,216,86
3179,2015,35,3,52,75,27,40,124,310,78
3181,2015,68,2,91,61,44,78,154,399,206
3189,2015,0,3,14,24,2,6,3,14,8
3191,2015,11,7,67,97,21,35,121,284,54
3192,2015,110,7,35,108,29,77,236,547,210
3193,2015,11,1,22,36,5,18,11,31,24
3195,2015,86,3,72,64,25,43,63,135,59
3196,2015,80,8,66,132,25,71,73,188,68
3202,2015,92,11,102,54,31,63,62,121,67
3207,2015,2,2,32,26,2,3,20,37,35
3209,2015,16,73,99,332,21,48,147,257,140
3210,2015,4,5,44,55,7,14,53,72,52
3213,2015,79,9,54,62,21,43,91,197,58
3215,2015,8,0,12,16,4,3,15,40,10
3217,2015,37,10,60,72,12,33,88,203,41
3221,2015,51,4,71,105,24,56,78,149,63
3222,2015,77,5,81,99,48,72,115,301,74
3228,2015,18,27,93,132,15,35,67,137,54
3231,2015,23,1,35,28,8,41,33,116,35
3232,2015,52,1,56,53,40,60,119,311,79
3234,2015,3,0,16,15,5,9,13,45,15
3235,2015,29,2,81,112,25,29,75,186,67
3238,2015,2,6,27,28,1,5,9,18,8
3243,2015,49,0,43,23,28,43,24,79,66
3246,2015,12,9,84,77,21,13,65,157,60
3250,2015,3,0,1,0,2,3,4,10,1
3251,2015,5,32,90,91,10,12,37,72,31
3252,2015,28,4,34,75,37,25,82,158,54
3258,2015,0,0,4,1,1,3,2,13,8
3261,2015,5,4,27,43,4,11,20,57,14
3264,2015,8,33,45,47,1,12,8,30,11
3265,2015,38,19,70,173,25,67,154,348,184
3266,2015,0,0,0,0,1,1,0,0,0
3267,2015,0,0,0,0,0,0,0,0,0
3268,2015,19,41,91,102,15,27,38,108,40
